date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:59:22	55620/55620	---M-Z	200	added ('OK')	text/html	etag:%22d944-60746922255bb-gzip%22	https://themesdesign.in/minia-symfony/layouts/apps-invoices-detail.html	C:/My%20Web%20Sites/TUXO-SAAS/themesdesign.in/minia-symfony/layouts/apps-invoices-detail.html	(from https://themesdesign.in/minia-symfony/layouts/index.html)
15:59:22	70913/70913	---M-Z	200	added ('OK')	text/html	etag:%2211501-607469222461b-gzip%22	https://themesdesign.in/minia-symfony/layouts/apps-contacts-grid.html	C:/My%20Web%20Sites/TUXO-SAAS/themesdesign.in/minia-symfony/layouts/apps-contacts-grid.html	(from https://themesdesign.in/minia-symfony/layouts/index.html)
15:59:22	81368/81368	---M-Z	200	added ('OK')	text/html	etag:%2213dd8-607469222461b-gzip%22	https://themesdesign.in/minia-symfony/layouts/apps-contacts-list.html	C:/My%20Web%20Sites/TUXO-SAAS/themesdesign.in/minia-symfony/layouts/apps-contacts-list.html	(from https://themesdesign.in/minia-symfony/layouts/index.html)
15:59:23	13562/13562	---M-Z	200	added ('OK')	text/html	etag:%2234fa-60746922756fd-gzip%22	https://themesdesign.in/minia-symfony/layouts/auth-recoverpw.html	C:/My%20Web%20Sites/TUXO-SAAS/themesdesign.in/minia-symfony/layouts/auth-recoverpw.html	(from https://themesdesign.in/minia-symfony/layouts/index.html)
15:59:23	13099/13099	---M-Z	200	added ('OK')	text/html	etag:%22332b-607469227475d-gzip%22	https://themesdesign.in/minia-symfony/layouts/auth-confirm-mail.html	C:/My%20Web%20Sites/TUXO-SAAS/themesdesign.in/minia-symfony/layouts/auth-confirm-mail.html	(from https://themesdesign.in/minia-symfony/layouts/index.html)
15:59:23	13384/13384	---M-Z	200	added ('OK')	text/html	etag:%223448-607469227475d-gzip%22	https://themesdesign.in/minia-symfony/layouts/auth-email-verification.html	C:/My%20Web%20Sites/TUXO-SAAS/themesdesign.in/minia-symfony/layouts/auth-email-verification.html	(from https://themesdesign.in/minia-symfony/layouts/index.html)
15:59:24	17436/17436	---M-Z	200	added ('OK')	text/html	etag:%22441c-60746922756fd-gzip%22	https://themesdesign.in/minia-symfony/layouts/auth-two-step-verification.html	C:/My%20Web%20Sites/TUXO-SAAS/themesdesign.in/minia-symfony/layouts/auth-two-step-verification.html	(from https://themesdesign.in/minia-symfony/layouts/index.html)
15:59:24	47583/47583	---M-Z	200	added ('OK')	text/html	etag:%22b9df-607469227f33d-gzip%22	https://themesdesign.in/minia-symfony/layouts/pages-starter.html	C:/My%20Web%20Sites/TUXO-SAAS/themesdesign.in/minia-symfony/layouts/pages-starter.html	(from https://themesdesign.in/minia-symfony/layouts/index.html)
15:59:25	7152/7152	---M-Z	200	added ('OK')	text/html	etag:%221bf0-607469227f33d-gzip%22	https://themesdesign.in/minia-symfony/layouts/pages-maintenance.html	C:/My%20Web%20Sites/TUXO-SAAS/themesdesign.in/minia-symfony/layouts/pages-maintenance.html	(from https://themesdesign.in/minia-symfony/layouts/index.html)
15:59:25	5678/5678	---M-Z	200	added ('OK')	text/html	etag:%22162e-607469227e39d-gzip%22	https://themesdesign.in/minia-symfony/layouts/pages-comingsoon.html	C:/My%20Web%20Sites/TUXO-SAAS/themesdesign.in/minia-symfony/layouts/pages-comingsoon.html	(from https://themesdesign.in/minia-symfony/layouts/index.html)
15:59:25	67700/67700	---M-Z	200	added ('OK')	text/html	etag:%2210874-607469227f33d-gzip%22	https://themesdesign.in/minia-symfony/layouts/pages-timeline.html	C:/My%20Web%20Sites/TUXO-SAAS/themesdesign.in/minia-symfony/layouts/pages-timeline.html	(from https://themesdesign.in/minia-symfony/layouts/index.html)
15:59:26	59363/59363	---M-Z	200	added ('OK')	text/html	etag:%22e7e3-607469227e39d-gzip%22	https://themesdesign.in/minia-symfony/layouts/pages-faqs.html	C:/My%20Web%20Sites/TUXO-SAAS/themesdesign.in/minia-symfony/layouts/pages-faqs.html	(from https://themesdesign.in/minia-symfony/layouts/index.html)
15:59:26	113654/113654	---M-Z	200	added ('OK')	text/html	etag:%221bbf6-607469227f33d-gzip%22	https://themesdesign.in/minia-symfony/layouts/pages-pricing.html	C:/My%20Web%20Sites/TUXO-SAAS/themesdesign.in/minia-symfony/layouts/pages-pricing.html	(from https://themesdesign.in/minia-symfony/layouts/index.html)
15:59:26	2788/2788	---M-Z	200	added ('OK')	text/html	etag:%22ae4-607469227e39d-gzip%22	https://themesdesign.in/minia-symfony/layouts/pages-404.html	C:/My%20Web%20Sites/TUXO-SAAS/themesdesign.in/minia-symfony/layouts/pages-404.html	(from https://themesdesign.in/minia-symfony/layouts/index.html)
15:59:27	2788/2788	---M-Z	200	added ('OK')	text/html	etag:%22ae4-607469227e39d-gzip%22	https://themesdesign.in/minia-symfony/layouts/pages-500.html	C:/My%20Web%20Sites/TUXO-SAAS/themesdesign.in/minia-symfony/layouts/pages-500.html	(from https://themesdesign.in/minia-symfony/layouts/index.html)
15:59:27	169594/169594	---M-Z	200	added ('OK')	text/html	etag:%222967a-607469227c45d-gzip%22	https://themesdesign.in/minia-symfony/layouts/layouts-horizontal.html	C:/My%20Web%20Sites/TUXO-SAAS/themesdesign.in/minia-symfony/layouts/layouts-horizontal.html	(from https://themesdesign.in/minia-symfony/layouts/index.html)
15:59:27	74573/74573	---M-Z	200	added ('OK')	text/html	etag:%221234d-60746922802dd-gzip%22	https://themesdesign.in/minia-symfony/layouts/ui-alerts.html	C:/My%20Web%20Sites/TUXO-SAAS/themesdesign.in/minia-symfony/layouts/ui-alerts.html	(from https://themesdesign.in/minia-symfony/layouts/index.html)
15:59:28	98140/98140	---M-Z	200	added ('OK')	text/html	etag:%2217f5c-60746922802dd-gzip%22	https://themesdesign.in/minia-symfony/layouts/ui-buttons.html	C:/My%20Web%20Sites/TUXO-SAAS/themesdesign.in/minia-symfony/layouts/ui-buttons.html	(from https://themesdesign.in/minia-symfony/layouts/index.html)
15:59:28	81056/81056	---M-Z	200	added ('OK')	text/html	etag:%2213ca0-607469228127d-gzip%22	https://themesdesign.in/minia-symfony/layouts/ui-cards.html	C:/My%20Web%20Sites/TUXO-SAAS/themesdesign.in/minia-symfony/layouts/ui-cards.html	(from https://themesdesign.in/minia-symfony/layouts/index.html)
15:59:28	62836/62836	---M-Z	200	added ('OK')	text/html	etag:%22f574-607469228127d-gzip%22	https://themesdesign.in/minia-symfony/layouts/ui-carousel.html	C:/My%20Web%20Sites/TUXO-SAAS/themesdesign.in/minia-symfony/layouts/ui-carousel.html	(from https://themesdesign.in/minia-symfony/layouts/index.html)
15:59:29	112287/112287	---M-Z	200	added ('OK')	text/html	etag:%221b69f-607469228127d-gzip%22	https://themesdesign.in/minia-symfony/layouts/ui-dropdowns.html	C:/My%20Web%20Sites/TUXO-SAAS/themesdesign.in/minia-symfony/layouts/ui-dropdowns.html	(from https://themesdesign.in/minia-symfony/layouts/index.html)
15:59:29	79438/79438	---M-Z	200	added ('OK')	text/html	etag:%221364e-607469228127d-gzip%22	https://themesdesign.in/minia-symfony/layouts/ui-grid.html	C:/My%20Web%20Sites/TUXO-SAAS/themesdesign.in/minia-symfony/layouts/ui-grid.html	(from https://themesdesign.in/minia-symfony/layouts/index.html)
15:59:30	60574/60574	---M-Z	200	added ('OK')	text/html	etag:%22ec9e-607469228221d-gzip%22	https://themesdesign.in/minia-symfony/layouts/ui-images.html	C:/My%20Web%20Sites/TUXO-SAAS/themesdesign.in/minia-symfony/layouts/ui-images.html	(from https://themesdesign.in/minia-symfony/layouts/index.html)
15:59:30	105191/105191	---M-Z	200	added ('OK')	text/html	etag:%2219ae7-607469228221d-gzip%22	https://themesdesign.in/minia-symfony/layouts/ui-modals.html	C:/My%20Web%20Sites/TUXO-SAAS/themesdesign.in/minia-symfony/layouts/ui-modals.html	(from https://themesdesign.in/minia-symfony/layouts/index.html)
15:59:30	59621/59621	---M-Z	200	added ('OK')	text/html	etag:%22e8e5-607469228221d-gzip%22	https://themesdesign.in/minia-symfony/layouts/ui-offcanvas.html	C:/My%20Web%20Sites/TUXO-SAAS/themesdesign.in/minia-symfony/layouts/ui-offcanvas.html	(from https://themesdesign.in/minia-symfony/layouts/index.html)
15:59:31	68528/68528	---M-Z	200	added ('OK')	text/html	etag:%2210bb0-607469228221d-gzip%22	https://themesdesign.in/minia-symfony/layouts/ui-progressbars.html	C:/My%20Web%20Sites/TUXO-SAAS/themesdesign.in/minia-symfony/layouts/ui-progressbars.html	(from https://themesdesign.in/minia-symfony/layouts/index.html)
15:59:31	58276/58276	---M-Z	200	added ('OK')	text/html	etag:%22e3a4-607469228221d-gzip%22	https://themesdesign.in/minia-symfony/layouts/ui-placeholders.html	C:/My%20Web%20Sites/TUXO-SAAS/themesdesign.in/minia-symfony/layouts/ui-placeholders.html	(from https://themesdesign.in/minia-symfony/layouts/index.html)
15:59:31	115388/115388	---M-Z	200	added ('OK')	text/html	etag:%221c2bc-607469228221d-gzip%22	https://themesdesign.in/minia-symfony/layouts/ui-tabs-accordions.html	C:/My%20Web%20Sites/TUXO-SAAS/themesdesign.in/minia-symfony/layouts/ui-tabs-accordions.html	(from https://themesdesign.in/minia-symfony/layouts/index.html)
15:59:32	64237/64237	---M-Z	200	added ('OK')	text/html	etag:%22faed-60746922831bd-gzip%22	https://themesdesign.in/minia-symfony/layouts/ui-typography.html	C:/My%20Web%20Sites/TUXO-SAAS/themesdesign.in/minia-symfony/layouts/ui-typography.html	(from https://themesdesign.in/minia-symfony/layouts/index.html)
15:59:32	74003/74003	---M-Z	200	added ('OK')	text/html	etag:%2212113-60746922831bd-gzip%22	https://themesdesign.in/minia-symfony/layouts/ui-toasts.html	C:/My%20Web%20Sites/TUXO-SAAS/themesdesign.in/minia-symfony/layouts/ui-toasts.html	(from https://themesdesign.in/minia-symfony/layouts/index.html)
15:59:32	51732/51732	---M-Z	200	added ('OK')	text/html	etag:%22ca14-60746922831bd-gzip%22	https://themesdesign.in/minia-symfony/layouts/ui-video.html	C:/My%20Web%20Sites/TUXO-SAAS/themesdesign.in/minia-symfony/layouts/ui-video.html	(from https://themesdesign.in/minia-symfony/layouts/index.html)
15:59:33	84330/84330	---M-Z	200	added ('OK')	text/html	etag:%221496a-607469228127d-gzip%22	https://themesdesign.in/minia-symfony/layouts/ui-general.html	C:/My%20Web%20Sites/TUXO-SAAS/themesdesign.in/minia-symfony/layouts/ui-general.html	(from https://themesdesign.in/minia-symfony/layouts/index.html)
15:59:33	94206/94206	---M-Z	200	added ('OK')	text/html	etag:%2216ffe-607469228127d-gzip%22	https://themesdesign.in/minia-symfony/layouts/ui-colors.html	C:/My%20Web%20Sites/TUXO-SAAS/themesdesign.in/minia-symfony/layouts/ui-colors.html	(from https://themesdesign.in/minia-symfony/layouts/index.html)
15:59:33	54419/54419	---M-Z	200	added ('OK')	text/html	etag:%22d493-607469227669d-gzip%22	https://themesdesign.in/minia-symfony/layouts/extended-lightbox.html	C:/My%20Web%20Sites/TUXO-SAAS/themesdesign.in/minia-symfony/layouts/extended-lightbox.html	(from https://themesdesign.in/minia-symfony/layouts/index.html)
15:59:34	56698/56698	---M-Z	200	added ('OK')	text/html	etag:%22dd7a-607469227669d-gzip%22	https://themesdesign.in/minia-symfony/layouts/extended-rangeslider.html	C:/My%20Web%20Sites/TUXO-SAAS/themesdesign.in/minia-symfony/layouts/extended-rangeslider.html	(from https://themesdesign.in/minia-symfony/layouts/index.html)
15:59:34	57386/57386	---M-Z	200	added ('OK')	text/html	etag:%22e02a-607469227669d-gzip%22	https://themesdesign.in/minia-symfony/layouts/extended-sweet-alert.html	C:/My%20Web%20Sites/TUXO-SAAS/themesdesign.in/minia-symfony/layouts/extended-sweet-alert.html	(from https://themesdesign.in/minia-symfony/layouts/index.html)
15:59:34	50396/50396	---M-Z	200	added ('OK')	text/html	etag:%22c4dc-607469227669d-gzip%22	https://themesdesign.in/minia-symfony/layouts/extended-session-timeout.html	C:/My%20Web%20Sites/TUXO-SAAS/themesdesign.in/minia-symfony/layouts/extended-session-timeout.html	(from https://themesdesign.in/minia-symfony/layouts/index.html)
15:59:35	52247/52247	---M-Z	200	added ('OK')	text/html	etag:%22cc17-607469227669d-gzip%22	https://themesdesign.in/minia-symfony/layouts/extended-rating.html	C:/My%20Web%20Sites/TUXO-SAAS/themesdesign.in/minia-symfony/layouts/extended-rating.html	(from https://themesdesign.in/minia-symfony/layouts/index.html)
15:59:35	52705/52705	---M-Z	200	added ('OK')	text/html	etag:%22cde1-607469227669d-gzip%22	https://themesdesign.in/minia-symfony/layouts/extended-notifications.html	C:/My%20Web%20Sites/TUXO-SAAS/themesdesign.in/minia-symfony/layouts/extended-notifications.html	(from https://themesdesign.in/minia-symfony/layouts/index.html)
15:59:36	85296/85296	---M-Z	200	added ('OK')	text/html	etag:%2214d30-607469227763d-gzip%22	https://themesdesign.in/minia-symfony/layouts/form-elements.html	C:/My%20Web%20Sites/TUXO-SAAS/themesdesign.in/minia-symfony/layouts/form-elements.html	(from https://themesdesign.in/minia-symfony/layouts/index.html)
15:59:36	74077/74077	---M-Z	200	added ('OK')	text/html	etag:%221215d-607469227763d-gzip%22	https://themesdesign.in/minia-symfony/layouts/form-validation.html	C:/My%20Web%20Sites/TUXO-SAAS/themesdesign.in/minia-symfony/layouts/form-validation.html	(from https://themesdesign.in/minia-symfony/layouts/index.html)
15:59:36	81827/81827	---M-Z	200	added ('OK')	text/html	etag:%2213fa3-607469227669d-gzip%22	https://themesdesign.in/minia-symfony/layouts/form-advanced.html	C:/My%20Web%20Sites/TUXO-SAAS/themesdesign.in/minia-symfony/layouts/form-advanced.html	(from https://themesdesign.in/minia-symfony/layouts/index.html)
15:59:37	48597/48597	---M-Z	200	added ('OK')	text/html	etag:%22bdd5-607469227763d-gzip%22	https://themesdesign.in/minia-symfony/layouts/form-editors.html	C:/My%20Web%20Sites/TUXO-SAAS/themesdesign.in/minia-symfony/layouts/form-editors.html	(from https://themesdesign.in/minia-symfony/layouts/index.html)
15:59:37	49885/49885	---M-Z	200	added ('OK')	text/html	etag:%22c2dd-607469227763d-gzip%22	https://themesdesign.in/minia-symfony/layouts/form-uploads.html	C:/My%20Web%20Sites/TUXO-SAAS/themesdesign.in/minia-symfony/layouts/form-uploads.html	(from https://themesdesign.in/minia-symfony/layouts/index.html)
15:59:37	88079/88079	---M-Z	200	added ('OK')	text/html	etag:%221580f-607469227763d-gzip%22	https://themesdesign.in/minia-symfony/layouts/form-wizard.html	C:/My%20Web%20Sites/TUXO-SAAS/themesdesign.in/minia-symfony/layouts/form-wizard.html	(from https://themesdesign.in/minia-symfony/layouts/index.html)
15:59:38	52466/52466	---M-Z	200	added ('OK')	text/html	etag:%22ccf2-607469227763d-gzip%22	https://themesdesign.in/minia-symfony/layouts/form-mask.html	C:/My%20Web%20Sites/TUXO-SAAS/themesdesign.in/minia-symfony/layouts/form-mask.html	(from https://themesdesign.in/minia-symfony/layouts/index.html)
15:59:38	93181/93181	---M-Z	200	added ('OK')	text/html	etag:%2216bfd-607469227f33d-gzip%22	https://themesdesign.in/minia-symfony/layouts/tables-basic.html	C:/My%20Web%20Sites/TUXO-SAAS/themesdesign.in/minia-symfony/layouts/tables-basic.html	(from https://themesdesign.in/minia-symfony/layouts/index.html)
15:59:38	110797/110797	---M-Z	200	added ('OK')	text/html	etag:%221b0cd-60746922802dd-gzip%22	https://themesdesign.in/minia-symfony/layouts/tables-datatable.html	C:/My%20Web%20Sites/TUXO-SAAS/themesdesign.in/minia-symfony/layouts/tables-datatable.html	(from https://themesdesign.in/minia-symfony/layouts/index.html)
15:59:39	81064/81064	---M-Z	200	added ('OK')	text/html	etag:%2213ca8-60746922802dd-gzip%22	https://themesdesign.in/minia-symfony/layouts/tables-responsive.html	C:/My%20Web%20Sites/TUXO-SAAS/themesdesign.in/minia-symfony/layouts/tables-responsive.html	(from https://themesdesign.in/minia-symfony/layouts/index.html)
15:59:39	54000/54000	---M-Z	200	added ('OK')	text/html	etag:%22d2f0-60746922802dd-gzip%22	https://themesdesign.in/minia-symfony/layouts/tables-editable.html	C:/My%20Web%20Sites/TUXO-SAAS/themesdesign.in/minia-symfony/layouts/tables-editable.html	(from https://themesdesign.in/minia-symfony/layouts/index.html)
15:59:39	55027/55027	---M-Z	200	added ('OK')	text/html	etag:%22d6f3-60746922756fd-gzip%22	https://themesdesign.in/minia-symfony/layouts/charts-apex.html	C:/My%20Web%20Sites/TUXO-SAAS/themesdesign.in/minia-symfony/layouts/charts-apex.html	(from https://themesdesign.in/minia-symfony/layouts/index.html)
15:59:40	53964/53964	---M-Z	200	added ('OK')	text/html	etag:%22d2cc-607469227669d-gzip%22	https://themesdesign.in/minia-symfony/layouts/charts-echart.html	C:/My%20Web%20Sites/TUXO-SAAS/themesdesign.in/minia-symfony/layouts/charts-echart.html	(from https://themesdesign.in/minia-symfony/layouts/index.html)
15:59:40	51973/51973	---M-Z	200	added ('OK')	text/html	etag:%22cb05-60746922756fd-gzip%22	https://themesdesign.in/minia-symfony/layouts/charts-chartjs.html	C:/My%20Web%20Sites/TUXO-SAAS/themesdesign.in/minia-symfony/layouts/charts-chartjs.html	(from https://themesdesign.in/minia-symfony/layouts/index.html)
15:59:40	53442/53442	---M-Z	200	added ('OK')	text/html	etag:%22d0c2-607469227669d-gzip%22	https://themesdesign.in/minia-symfony/layouts/charts-knob.html	C:/My%20Web%20Sites/TUXO-SAAS/themesdesign.in/minia-symfony/layouts/charts-knob.html	(from https://themesdesign.in/minia-symfony/layouts/index.html)
15:59:41	53469/53469	---M-Z	200	added ('OK')	text/html	etag:%22d0dd-607469227669d-gzip%22	https://themesdesign.in/minia-symfony/layouts/charts-sparkline.html	C:/My%20Web%20Sites/TUXO-SAAS/themesdesign.in/minia-symfony/layouts/charts-sparkline.html	(from https://themesdesign.in/minia-symfony/layouts/index.html)
15:59:42	313903/313903	---M-Z	200	added ('OK')	text/html	etag:%224ca2f-60746922785dd-gzip%22	https://themesdesign.in/minia-symfony/layouts/icons-boxicons.html	C:/My%20Web%20Sites/TUXO-SAAS/themesdesign.in/minia-symfony/layouts/icons-boxicons.html	(from https://themesdesign.in/minia-symfony/layouts/index.html)
15:59:42	54703/54703	---M-Z	200	added ('OK')	text/html	etag:%22d5af-607469227957d-gzip%22	https://themesdesign.in/minia-symfony/layouts/icons-materialdesign.html	C:/My%20Web%20Sites/TUXO-SAAS/themesdesign.in/minia-symfony/layouts/icons-materialdesign.html	(from https://themesdesign.in/minia-symfony/layouts/index.html)
15:59:42	96197/96197	---M-Z	200	added ('OK')	text/html	etag:%22177c5-60746922785dd-gzip%22	https://themesdesign.in/minia-symfony/layouts/icons-dripicons.html	C:/My%20Web%20Sites/TUXO-SAAS/themesdesign.in/minia-symfony/layouts/icons-dripicons.html	(from https://themesdesign.in/minia-symfony/layouts/index.html)
15:59:42	50071/50071	---M-Z	200	added ('OK')	text/html	etag:%22c397-607469227957d-gzip%22	https://themesdesign.in/minia-symfony/layouts/icons-fontawesome.html	C:/My%20Web%20Sites/TUXO-SAAS/themesdesign.in/minia-symfony/layouts/icons-fontawesome.html	(from https://themesdesign.in/minia-symfony/layouts/index.html)
15:59:43	50783/50783	---M-Z	200	added ('OK')	text/html	etag:%22c65f-607469227d3fd-gzip%22	https://themesdesign.in/minia-symfony/layouts/maps-google.html	C:/My%20Web%20Sites/TUXO-SAAS/themesdesign.in/minia-symfony/layouts/maps-google.html	(from https://themesdesign.in/minia-symfony/layouts/index.html)
15:59:43	54365/54365	---M-Z	200	added ('OK')	text/html	etag:%22d45d-607469227e39d-gzip%22	https://themesdesign.in/minia-symfony/layouts/maps-vector.html	C:/My%20Web%20Sites/TUXO-SAAS/themesdesign.in/minia-symfony/layouts/maps-vector.html	(from https://themesdesign.in/minia-symfony/layouts/index.html)
15:59:43	52359/52359	---M-Z	200	added ('OK')	text/html	etag:%22cc87-607469227d3fd-gzip%22	https://themesdesign.in/minia-symfony/layouts/maps-leaflet.html	C:/My%20Web%20Sites/TUXO-SAAS/themesdesign.in/minia-symfony/layouts/maps-leaflet.html	(from https://themesdesign.in/minia-symfony/layouts/index.html)
15:59:44	2421/2421	---M--	200	added ('OK')	image/png	etag:%22975-607469223ebfc%22	https://themesdesign.in/minia-symfony/layouts/assets/images/giftbox.png	C:/My%20Web%20Sites/TUXO-SAAS/themesdesign.in/minia-symfony/layouts/assets/images/giftbox.png	(from https://themesdesign.in/minia-symfony/layouts/index.html)
15:59:45	33323/33323	---M-Z	200	added ('OK')	application/javascript	etag:%22822b-607469224a77c-gzip%22	https://themesdesign.in/minia-symfony/layouts/assets/libs/admin-resources/jquery.vectormap/jquery-jvectormap-1.2.2.min.js	C:/My%20Web%20Sites/TUXO-SAAS/themesdesign.in/minia-symfony/layouts/assets/libs/admin-resources/jquery.vectormap/jquery-jvectormap-1.2.2.min.js	(from https://themesdesign.in/minia-symfony/layouts/index.html)
15:59:45	479311/479311	---MCZ	200	added ('OK')	application/javascript	etag:%227504f-607469225247c-gzip%22	https://themesdesign.in/minia-symfony/layouts/assets/libs/apexcharts/apexcharts.min.js	C:/My%20Web%20Sites/TUXO-SAAS/themesdesign.in/minia-symfony/layouts/assets/libs/apexcharts/apexcharts.min.js	(from https://themesdesign.in/minia-symfony/layouts/index.html)
15:59:46	4181/4181	---M-Z	200	added ('OK')	application/javascript	etag:%221055-6074692242a7c-gzip%22	https://themesdesign.in/minia-symfony/layouts/assets/js/pages/dashboard.init.js	C:/My%20Web%20Sites/TUXO-SAAS/themesdesign.in/minia-symfony/layouts/assets/js/pages/dashboard.init.js	(from https://themesdesign.in/minia-symfony/layouts/index.html)
15:59:47	144313/144313	---M-Z	200	added ('OK')	application/javascript	etag:%22233b9-607469224c6bc-gzip%22	https://themesdesign.in/minia-symfony/layouts/assets/libs/admin-resources/jquery.vectormap/maps/jquery-jvectormap-world-mill-en.js	C:/My%20Web%20Sites/TUXO-SAAS/themesdesign.in/minia-symfony/layouts/assets/libs/admin-resources/jquery.vectormap/maps/jquery-jvectormap-world-mill-en.js	(from https://themesdesign.in/minia-symfony/layouts/index.html)
15:59:47	10020/10020	---M-Z	200	added ('OK')	application/javascript	etag:%222724-6074692242a7c-gzip%22	https://themesdesign.in/minia-symfony/layouts/assets/js/app.js	C:/My%20Web%20Sites/TUXO-SAAS/themesdesign.in/minia-symfony/layouts/assets/js/app.js	(from https://themesdesign.in/minia-symfony/layouts/index.html)
15:59:47	320/320	---M-Z	200	added ('OK')	application/javascript	etag:%22140-60746922449bc-gzip%22	https://themesdesign.in/minia-symfony/layouts/assets/js/pages/validation.init.js	C:/My%20Web%20Sites/TUXO-SAAS/themesdesign.in/minia-symfony/layouts/assets/js/pages/validation.init.js	(from https://themesdesign.in/minia-symfony/layouts/auth-register.html)
15:59:50	88276/88276	---M--	200	added ('OK')	image/jpeg	etag:%22158d4-6074692240b3c%22	https://themesdesign.in/minia-symfony/layouts/assets/images/small/img-3.jpg	C:/My%20Web%20Sites/TUXO-SAAS/themesdesign.in/minia-symfony/layouts/assets/images/small/img-3.jpg	(from https://themesdesign.in/minia-symfony/layouts/apps-contacts-profile.html)
15:59:51	257503/257503	---M--	200	added ('OK')	image/jpeg	etag:%223eddf-607469223fb9c%22	https://themesdesign.in/minia-symfony/layouts/assets/images/small/img-1.jpg	C:/My%20Web%20Sites/TUXO-SAAS/themesdesign.in/minia-symfony/layouts/assets/images/small/img-1.jpg	(from https://themesdesign.in/minia-symfony/layouts/apps-contacts-profile.html)
15:59:51	14357/14357	---M-Z	200	added ('OK')	text/css	etag:%223815-607469224883c-gzip%22	https://themesdesign.in/minia-symfony/layouts/assets/libs/@fullcalendar/core/main.min.css	C:/My%20Web%20Sites/TUXO-SAAS/themesdesign.in/minia-symfony/layouts/assets/libs/@fullcalendar/core/main.min.css	(from https://themesdesign.in/minia-symfony/layouts/apps-calendar.html)
15:59:52	68702/68702	---M--	200	added ('OK')	image/jpeg	etag:%2210c5e-6074692240b3c%22	https://themesdesign.in/minia-symfony/layouts/assets/images/small/img-5.jpg	C:/My%20Web%20Sites/TUXO-SAAS/themesdesign.in/minia-symfony/layouts/assets/images/small/img-5.jpg	(from https://themesdesign.in/minia-symfony/layouts/apps-contacts-profile.html)
15:59:52	1004/1004	---M-Z	200	added ('OK')	text/css	etag:%223ec-607469224883c-gzip%22	https://themesdesign.in/minia-symfony/layouts/assets/libs/@fullcalendar/daygrid/main.min.css	C:/My%20Web%20Sites/TUXO-SAAS/themesdesign.in/minia-symfony/layouts/assets/libs/@fullcalendar/daygrid/main.min.css	(from https://themesdesign.in/minia-symfony/layouts/apps-calendar.html)
15:59:52	416/416	---M-Z	200	added ('OK')	text/css	etag:%221a0-607469224789c-gzip%22	https://themesdesign.in/minia-symfony/layouts/assets/libs/@fullcalendar/bootstrap/main.min.css	C:/My%20Web%20Sites/TUXO-SAAS/themesdesign.in/minia-symfony/layouts/assets/libs/@fullcalendar/bootstrap/main.min.css	(from https://themesdesign.in/minia-symfony/layouts/apps-calendar.html)
15:59:52	3377/3377	---M-Z	200	added ('OK')	text/css	etag:%22d31-607469224a77c-gzip%22	https://themesdesign.in/minia-symfony/layouts/assets/libs/@fullcalendar/timegrid/main.min.css	C:/My%20Web%20Sites/TUXO-SAAS/themesdesign.in/minia-symfony/layouts/assets/libs/@fullcalendar/timegrid/main.min.css	(from https://themesdesign.in/minia-symfony/layouts/apps-calendar.html)
15:59:53	17980/17980	---M--	200	added ('OK')	image/svg+xml	etag:%22463c-6074692240b3c%22	https://themesdesign.in/minia-symfony/layouts/assets/images/undraw-calendar.svg	C:/My%20Web%20Sites/TUXO-SAAS/themesdesign.in/minia-symfony/layouts/assets/images/undraw-calendar.svg	(from https://themesdesign.in/minia-symfony/layouts/apps-calendar.html)
15:59:53	127416/127416	---M-Z	200	added ('OK')	application/javascript	etag:%221f1b8-607469224883c-gzip%22	https://themesdesign.in/minia-symfony/layouts/assets/libs/@fullcalendar/core/main.min.js	C:/My%20Web%20Sites/TUXO-SAAS/themesdesign.in/minia-symfony/layouts/assets/libs/@fullcalendar/core/main.min.js	(from https://themesdesign.in/minia-symfony/layouts/apps-calendar.html)
15:59:53	1650/1650	---M-Z	200	added ('OK')	application/javascript	etag:%22672-607469224789c-gzip%22	https://themesdesign.in/minia-symfony/layouts/assets/libs/@fullcalendar/bootstrap/main.min.js	C:/My%20Web%20Sites/TUXO-SAAS/themesdesign.in/minia-symfony/layouts/assets/libs/@fullcalendar/bootstrap/main.min.js	(from https://themesdesign.in/minia-symfony/layouts/apps-calendar.html)
15:59:54	28238/28238	---M-Z	200	added ('OK')	application/javascript	etag:%226e4e-607469224883c-gzip%22	https://themesdesign.in/minia-symfony/layouts/assets/libs/@fullcalendar/daygrid/main.min.js	C:/My%20Web%20Sites/TUXO-SAAS/themesdesign.in/minia-symfony/layouts/assets/libs/@fullcalendar/daygrid/main.min.js	(from https://themesdesign.in/minia-symfony/layouts/apps-calendar.html)
15:59:54	25180/25180	---M-Z	200	added ('OK')	application/javascript	etag:%22625c-607469224a77c-gzip%22	https://themesdesign.in/minia-symfony/layouts/assets/libs/@fullcalendar/timegrid/main.min.js	C:/My%20Web%20Sites/TUXO-SAAS/themesdesign.in/minia-symfony/layouts/assets/libs/@fullcalendar/timegrid/main.min.js	(from https://themesdesign.in/minia-symfony/layouts/apps-calendar.html)
